receiver_player_id,receiver_player_name,team,posteam,season,player_position,numGames,myRankNum,myRank,wrTier,tier,totalEPA,totalTD,tgt_share,numYards,numRec,conversion,explosive_rate,avg_separation,avg_intended_air_yards,catch_percentage,yac_above_expected,third_down_rate,EPA_rank,td_rank,tgt_rank,YPG_rank,conversion_rank,explosive_rank,sep_rank,intended_air_rank,catch_rank,third_down_rank,yacOE_rank,EPA_rank_num,td_rank_num,tgt_rank_num,YPG_rank_num,conversion_rank_num,explosive_rank_num,sep_rank_num,intended_air_rank_num,catch_rank_num,third_down_rank_num,yacOE_rank_num
00-0026035,D.Amendola,HOU,HOU,2021,WR,8,78,0.5064,8,8,0.93,3,0.1388,250,24,0.5,0.103,3.38,8.05,63.439,1.2,0.333,0.27380952380952384,0.7248322147651006,0.5637583892617449,0.4228187919463087,0.8695652173913043,0.10191082802547771,0.7678571428571429,0.2261904761904762,0.5595238095238095,0.30357142857142855,0.7976190476190477,123,42,66,86,10,142,40,131,75,112,35
00-0034777,D.Chark,JAX,JAX,2020,WR,13,78,0.4907,8,8,11.44,1,0.1757,706,53,0.308,0.202,2.12,14.74,54.178,0.18,0.375,0.46060606060606063,0.18791946308724833,0.697986577181208,0.7114093959731543,0.6623376623376623,0.5759493670886076,0.07878787878787878,0.8606060606060606,0.16363636363636364,0.28484848484848485,0.46060606060606063,90,120,45,43,53,68,153,24,139,118,90
00-0032775,D.Robinson,KC,KC,2019,WR,16,78,0.4561,8,8,12.94,4,0.0914,449,32,0.167,0.2,3.02,14,65.438,0.1,0.2,0.5798816568047337,0.5488721804511278,0.2857142857142857,0.37593984962406013,0.38562091503267976,0.5660377358490566,0.7041420118343196,0.8402366863905325,0.6982248520710059,0.09523809523809523,0.46706586826347307,72,60,96,84,88,68,51,28,52,152,90
00-0038124,C.Watson,GB,GB,2024,WR,15,78,0.4458,8,8,19.81,2,0.1219,622,29,0.111,0.259,2.41,14.97,55.231,-0.11,0.286,0.631578947368421,0.2748091603053435,0.4198473282442748,0.5419847328244275,0.2620689655172414,0.8671328671328671,0.16447368421052633,0.9342105263157895,0.2565789473684211,0.16447368421052633,0.26973684210526316,57,95,77,61,107,20,128,11,114,126,112
00-0034386,Ju.Watson,KC,KC,2023,WR,16,78,0.4382,8,8,4.3,4,0.0858,460,27,0.5,0.264,2.55,15.53,52.576,-1.03,0.565,0.3904109589041096,0.6214285714285714,0.36428571428571427,0.45,0.8962962962962963,0.85,0.273972602739726,0.9383561643835616,0.18493150684931506,0.9103448275862069,0.06896551724137931,90,53,90,78,8,22,107,10,120,14,136
00-0033307,K.Bourne,SF,SF,2018,WR,16,78,0.4145,8,8,6.49,5,0.1155,487,42,0.333,0.179,2.73,9.28,66.234,0.05,0.3,0.41875,0.5619834710743802,0.35537190082644626,0.32231404958677684,0.7019867549668874,0.5192307692307693,0.43125,0.325,0.59375,0.2125,0.34591194968553457,94,52,79,83,38,76,92,109,66,127,105
00-0027944,J.Jones,TB,TB,2022,WR,10,78,0.3963,8,8,7.49,2,0.0915,299,24,0.091,0.163,2.7,13.32,56.023,1.4,0.308,0.40939597315436244,0.45454545454545453,0.2636363636363636,0.34545454545454546,0.3142857142857143,0.3819444444444444,0.348993288590604,0.8523489932885906,0.2751677852348993,0.2684563758389262,0.8053691275167785,89,60,82,73,97,90,98,23,109,110,30
00-0031299,J.Matthews,BUF,BUF,2017,WR,10,78,0.3893,8,8,13.8,1,0.1132,282,25,0.25,0.111,2.67,5.74,67.5,0.04,0.533,0.6688741721854304,0.24561403508771928,0.3508771929824561,0.30701754385964913,0.5390070921985816,0.14788732394366197,0.5894039735099338,0.052980132450331126,0.8278145695364238,0.8543046357615894,0.41721854304635764,51,86,75,80,60,122,63,144,27,23,89
00-0032688,R.Anderson,NYJ,NYJ,2016,WR,16,78,0.3433,8,8,-8.89,2,0.1333,587,42,0,0.167,2.66,16.19,53.22,-0.74,0.25,0.05806451612903226,0.22641509433962265,0.41509433962264153,0.42452830188679247,0,0.46621621621621623,0.5161290322580645,0.9096774193548387,0.27741935483870966,0.09090909090909091,0.36774193548387096,147,78,63,62,121,77,76,15,113,139,99
00-0031941,J.Crowder,NYJ,NYJ,2021,WR,12,79,0.5034,8,8,6.7,2,0.1515,489,51,0.143,0.123,3.47,5.97,69.831,0.08,0.529,0.39880952380952384,0.40268456375838924,0.6040268456375839,0.5704697986577181,0.36645962732919257,0.1910828025477707,0.8273809523809523,0.07142857142857142,0.7916666666666666,0.7619047619047619,0.4166666666666667,102,88,60,65,101,128,30,157,36,40,99
00-0036268,L.Shenault,JAX,JAX,2020,WR,14,79,0.4897,8,8,4.82,1,0.1344,600,58,0.3,0.19,3.69,5.82,71.824,0.98,0.435,0.2909090909090909,0.1610738255033557,0.5167785234899329,0.5234899328859061,0.6363636363636364,0.4873417721518987,0.9090909090909091,0.05454545454545454,0.7696969696969697,0.43636363636363634,0.7393939393939394,118,124,73,72,57,82,16,157,39,93,44
00-0033733,G.Ward,PHI,PHI,2019,WR,7,79,0.4498,8,8,7.96,1,0.127,254,28,0.167,0.05,2.91,6.96,74.73,0.42,0.357,0.48520710059171596,0.3684210526315789,0.47368421052631576,0.48120300751879697,0.38562091503267976,0.025157232704402517,0.621301775147929,0.09467455621301775,0.9112426035502958,0.31547619047619047,0.5808383233532934,88,84,71,70,90,156,65,154,16,116,71
00-0032775,D.Robinson,LA,LA,2024,WR,17,79,0.4451,8,8,8.23,7,0.1115,505,31,0.357,0.212,2.04,14.91,49.301,0.58,0.333,0.4276315789473684,0.7404580152671756,0.37404580152671757,0.366412213740458,0.7241379310344828,0.6433566433566433,0.05263157894736842,0.9276315789473685,0.1118421052631579,0.2565789473684211,0.5394736842105263,88,35,83,84,41,52,145,12,136,113,71
00-0035500,G.Dortch,ARI,ARI,2023,WR,13,79,0.4364,8,8,4.76,2,0.073,280,24,0.333,0.122,3.37,8.5,62.083,2.9,0.444,0.3972602739726027,0.45714285714285713,0.3,0.32857142857142857,0.7111111111111111,0.18571428571428572,0.8013698630136986,0.21232876712328766,0.5136986301369864,0.6137931034482759,0.9586206896551724,89,76,99,95,34,115,30,116,72,57,7
00-0033589,D.Moore,SEA,SEA,2018,WR,16,79,0.4139,8,8,11.82,6,0.1125,445,26,0.333,0.226,2.25,17.7,41.526,-0.1,0.32,0.60625,0.6776859504132231,0.34710743801652894,0.2727272727272727,0.7019867549668874,0.7371794871794872,0.18125,0.96875,0.075,0.2375,0.25157232704402516,64,40,80,89,37,42,132,6,149,123,120
00-0031868,D.Byrd,ATL,ATL,2022,WR,14,79,0.3893,8,8,7.56,2,0.063,268,13,NA,0.304,2.48,28.16,50,10.06,0.5,0.4228187919463087,0.32727272727272727,0.12727272727272726,0.17272727272727273,NA,0.9375,0.2550335570469799,1,0.12751677852348994,0.6778523489932886,1,87,74,97,92,142,10,112,1,130,46,1
00-0030091,T.King,NYG,NYG,2017,WR,8,79,0.3849,8,8,4.38,3,0.1209,240,18,0.667,0.135,2.12,14.12,51.481,-0.34,0.231,0.46357615894039733,0.7456140350877193,0.37719298245614036,0.34210526315789475,0.950354609929078,0.2323943661971831,0.152317880794702,0.8278145695364238,0.2781456953642384,0.1390728476821192,0.26490066225165565,82,30,72,76,7,110,129,27,110,130,112
00-0030068,M.Goodwin,BUF,BUF,2016,WR,15,79,0.3424,8,8,1.75,3,0.1426,413,29,0.25,0.103,2.59,17.2,38.312,-0.3,0.348,0.2645161290322581,0.41509433962264153,0.4528301886792453,0.2830188679245283,0.564625850340136,0.10135135135135136,0.45806451612903226,0.9548387096774194,0.05161290322580645,0.3051948051948052,0.535483870967742,115,62,59,77,59,134,85,8,148,108,73
00-0034777,D.Chark,JAX,JAX,2021,WR,4,80,0.5023,8,8,-0.67,2,0.1554,154,7,0.5,0.217,2.5,16.71,37.5,-0.6,0.2,0.2261904761904762,0.87248322147651,0.6442953020134228,0.5436241610738255,0.8695652173913043,0.732484076433121,0.24404761904761904,0.9464285714285714,0.02976190476190476,0.11904761904761904,0.14285714285714285,131,20,54,69,8,42,128,10,164,148,145
00-0033589,D.Moore,SEA,SEA,2020,WR,16,80,0.4824,8,8,25.61,6,0.0768,417,35,0.308,0.213,4.3,11.66,67.045,-0.35,0.562,0.7212121212121212,0.7516778523489933,0.24832214765100671,0.2550335570469799,0.6623376623376623,0.6392405063291139,0.9696969696969697,0.5878787878787879,0.6424242424242425,0.8242424242424242,0.24242424242424243,47,38,113,112,50,58,6,69,60,30,126
00-0033307,K.Bourne,SF,SF,2019,WR,16,80,0.4498,8,8,24.31,5,0.089,360,30,0.625,0.174,2.27,9.6,61.212,0.39,0.632,0.7633136094674556,0.6466165413533834,0.2706766917293233,0.2932330827067669,0.954248366013072,0.41509433962264153,0.1834319526627219,0.34911242603550297,0.5266272189349113,0.9345238095238095,0.5508982035928144,41,48,98,95,8,93,139,111,81,12,76
00-0035535,D.Slayton,NYG,NYG,2024,WR,16,80,0.4432,8,8,14.52,2,0.1196,573,39,0,0.222,2.17,14.64,52.287,1.07,0.5,0.5460526315789473,0.24427480916030533,0.4122137404580153,0.45038167938931295,0,0.6853146853146853,0.10526315789473684,0.9210526315789473,0.20394736842105263,0.7105263157894737,0.7039473684210527,70,98,78,73,122,46,137,13,122,43,46
00-0037240,J.Williams,DET,DET,2023,WR,12,80,0.4348,8,8,13.63,2,0.0894,354,24,0,0.143,3.93,14.2,46.825,0.06,0.333,0.6095890410958904,0.4714285714285714,0.39285714285714285,0.4642857142857143,0,0.2642857142857143,0.9315068493150684,0.8493150684931506,0.0958904109589041,0.27586206896551724,0.3724137931034483,58,75,86,76,107,103,11,23,133,105,92
00-0034487,T.Sherfield,ARI,ARI,2018,WR,9,80,0.4057,8,8,5.99,2,0.0635,210,19,1,0.25,2.99,9.39,77.143,0.41,0.444,0.3875,0.4297520661157025,0.12396694214876033,0.23140495867768596,0.9933774834437086,0.8012820512820513,0.63125,0.33125,0.90625,0.59375,0.5220125786163522,99,70,107,94,1,28,60,108,16,62,77
00-0030431,R.Woods,TEN,TEN,2022,WR,17,80,0.3891,8,8,8.95,2,0.1802,527,53,0.143,0.088,2.81,8.55,57.274,-0.2,0.406,0.47651006711409394,0.22727272727272727,0.7090909090909091,0.37272727272727274,0.35,0.0763888888888889,0.4429530201342282,0.24832214765100671,0.3087248322147651,0.44966442953020136,0.2550335570469799,79,84,33,70,91,134,84,113,104,82,112
00-0032398,C.Moore,BAL,BAL,2017,WR,12,80,0.3836,8,8,-5.42,5,0.0792,248,18,0.333,0.211,1.91,14.87,33.929,0.62,0.222,0.17218543046357615,0.7894736842105263,0.20175438596491227,0.21052631578947367,0.7659574468085106,0.7394366197183099,0.09271523178807947,0.8874172185430463,0.059602649006622516,0.13245033112582782,0.7284768211920529,126,25,92,91,28,38,138,18,143,132,42
00-0031570,J.Hardy,ATL,ATL,2016,WR,16,80,0.3361,8,8,14.63,4,0.0536,203,21,0.4,0.129,1.62,13.42,57.143,1.55,0.667,0.5870967741935483,0.49056603773584906,0.0660377358490566,0.09433962264150944,0.8707482993197279,0.21621621621621623,0.04516129032258064,0.6645161290322581,0.41935483870967744,0.948051948051948,0.9354838709677419,65,54,100,97,19,117,149,53,91,8,11
00-0036936,R.Moore,ARI,ARI,2021,WR,14,81,0.4909,8,8,1.5,2,0.1267,435,54,0,0.109,5.48,1.89,88.363,1.92,0.353,0.2916666666666667,0.37583892617449666,0.5033557046979866,0.4161073825503356,0,0.1337579617834395,0.9880952380952381,0.005952380952380952,0.9880952380952381,0.38095238095238093,0.9166666666666666,120,93,75,88,122,137,3,168,3,105,15
00-0035140,M.Hardman,KC,KC,2020,WR,16,81,0.4819,8,8,31.63,4,0.096,562,41,0.4,0.222,3.32,12.31,55.32,-0.01,0.545,0.8242424242424242,0.5234899328859061,0.3087248322147651,0.40939597315436244,0.8376623376623377,0.6645569620253164,0.7636363636363637,0.6666666666666666,0.18181818181818182,0.7878787878787878,0.36363636363636365,30,71,104,89,26,52,40,56,136,36,106
00-0033681,K.Cole,JAX,JAX,2019,WR,16,81,0.445,8,8,21.3,3,0.0564,361,24,0.429,0.194,3.75,11.21,71.111,0.26,0.545,0.7396449704142012,0.42857142857142855,0.11278195488721804,0.3007518796992481,0.8235294117647058,0.5471698113207547,0.9585798816568047,0.5029585798816568,0.8402366863905325,0.8214285714285714,0.5209580838323353,45,74,119,94,25,73,8,85,28,30,81
00-0038606,P.Washington,JAX,JAX,2024,WR,17,81,0.4319,8,8,13.44,3,0.0908,392,32,0.222,0.208,3.19,11.92,62.549,1.62,0.353,0.5394736842105263,0.3511450381679389,0.26717557251908397,0.2748091603053435,0.4689655172413793,0.5944055944055944,0.6578947368421053,0.6644736842105263,0.46710526315789475,0.3092105263157895,0.8355263157894737,71,84,97,96,77,59,53,52,82,106,26
00-0033891,Z.Jones,JAX,JAX,2023,WR,9,81,0.4283,8,8,-4.42,2,0.1689,321,34,0.182,0.094,2.45,13.58,51.492,0.01,0.368,0.15753424657534246,0.5642857142857143,0.7142857142857143,0.5285714285714286,0.4148148148148148,0.08571428571428572,0.1917808219178082,0.7808219178082192,0.1643835616438356,0.38620689655172413,0.3448275862068966,124,61,41,67,80,129,119,33,123,90,96
00-0031344,C.Latimer,NYG,NYG,2018,WR,6,81,0.4051,8,8,11.23,1,0.0653,190,11,NA,0.312,0.7,20.41,66.667,0.25,0.6,0.5875,0.32231404958677684,0.14049586776859505,0.34710743801652894,NA,0.9551282051282052,0,0.99375,0.60625,0.925,0.44654088050314467,67,83,105,80,153,8,161,2,62,11,89
00-0034764,M.Gallup,DAL,DAL,2022,WR,14,81,0.3871,8,8,-0.48,4,0.1558,424,39,0.308,0.122,2.56,11.19,54.109,-0.51,0.406,0.24161073825503357,0.6,0.6272727272727273,0.35454545454545455,0.7785714285714286,0.16666666666666666,0.28859060402684567,0.5838926174496645,0.2080536912751678,0.44966442953020136,0.1476510067114094,114,44,42,72,32,121,107,63,119,83,128
00-0031051,J.Brown,ARI,ARI,2017,WR,10,81,0.3796,8,8,-3.61,3,0.1404,299,21,0.429,0.143,2.25,14.92,39.565,-0.25,0.35,0.2052980132450331,0.6929824561403509,0.47368421052631576,0.3333333333333333,0.900709219858156,0.2887323943661972,0.2251655629139073,0.8940397350993378,0.08609271523178808,0.3576158940397351,0.31788079470198677,121,36,61,77,14,96,118,17,139,98,104
00-0032166,S.Coates,PIT,PIT,2016,WR,14,81,0.3318,8,8,5.56,2,0.0891,435,21,0.2,0.184,2.45,23.69,42.067,-0.98,0.471,0.4129032258064516,0.3113207547169811,0.2358490566037736,0.3113207547169811,0.46258503401360546,0.6148648648648649,0.3870967741935484,0.9935483870967742,0.10967741935483871,0.6818181818181818,0.24516129032258063,92,74,82,74,80,58,96,2,139,50,118
00-0034348,C.Sutton,DEN,DEN,2021,WR,17,82,0.4831,8,8,20.21,2,0.1715,778,58,0.071,0.13,2.42,15.28,63.124,-0.6,0.259,0.7023809523809523,0.3288590604026846,0.7248322147651006,0.6510067114093959,0.3105590062111801,0.2356687898089172,0.18452380952380953,0.8928571428571429,0.5535714285714286,0.22023809523809523,0.1488095238095238,51,99,42,53,112,121,138,19,76,132,144
00-0035350,P.Williams,MIA,MIA,2020,WR,8,82,0.4803,8,8,6.21,4,0.1407,292,18,0.375,0.243,2.36,14.71,49.714,-0.37,0.2,0.32727272727272727,0.8590604026845637,0.5570469798657718,0.42953020134228187,0.8116883116883117,0.7658227848101266,0.15151515151515152,0.8545454545454545,0.08484848484848485,0.07878787878787878,0.23030303030303031,112,22,67,86,29,38,141,25,152,152,128
00-0032009,A.Humphries,TEN,TEN,2019,WR,12,82,0.4408,8,8,16.82,2,0.1257,374,37,0.2,0.146,2.7,7,73.676,-0.73,0.579,0.6745562130177515,0.39097744360902253,0.46616541353383456,0.42857142857142855,0.48366013071895425,0.2830188679245283,0.4911242603550296,0.11242603550295859,0.8994082840236687,0.8869047619047619,0.08982035928143713,56,80,72,77,75,115,87,151,18,19,153
00-0039751,J.Whittington,LA,LA,2024,WR,14,82,0.4298,8,8,16.5,0,0.0545,293,22,0,0.286,4.28,7.4,72.5,0.95,1,0.5789473684210527,0,0.10687022900763359,0.2595419847328244,0,0.9300699300699301,0.9671052631578947,0.1513157894736842,0.8421052631578947,0.9868421052631579,0.6513157894736842,65,120,118,98,130,11,6,130,25,1,54
00-0037741,J.Dotson,WAS,WAS,2023,WR,17,82,0.4232,8,8,-15.99,7,0.1181,518,49,0.167,0.108,2.74,9.38,61.074,-0.34,0.421,0.0273972602739726,0.7714285714285715,0.5071428571428571,0.5,0.3851851851851852,0.15714285714285714,0.4246575342465753,0.3150684931506849,0.4657534246575342,0.5517241379310345,0.2206896551724138,143,33,70,71,82,119,85,101,79,65,114
00-0032778,T.Sharpe,TEN,TEN,2018,WR,16,82,0.4034,8,8,4.84,2,0.0969,316,26,0.2,0.255,2.93,10.47,63.631,0.8,0.55,0.375,0.21487603305785125,0.2809917355371901,0.19834710743801653,0.3509933774834437,0.8333333333333334,0.56875,0.45625,0.525,0.825,0.7232704402515723,101,94,88,98,96,27,70,88,77,29,45
00-0036182,N.Westbrook-Ikhine,TEN,TEN,2022,WR,17,82,0.3823,8,8,2.52,4,0.099,397,25,0.286,0.18,2.73,11.9,54.167,0.79,0.421,0.28187919463087246,0.5272727272727272,0.3090909090909091,0.23636363636363636,0.7214285714285714,0.4722222222222222,0.3825503355704698,0.6644295302013423,0.21476510067114093,0.48322147651006714,0.6778523489932886,108,52,77,85,38,77,93,51,118,78,49
00-0031570,J.Hardy,ATL,ATL,2017,WR,16,82,0.3791,8,8,16.83,3,0.0526,221,20,0.429,0.241,4,6.22,33.333,-0.74,0.667,0.7152317880794702,0.4824561403508772,0.11403508771929824,0.15789473684210525,0.900709219858156,0.8591549295774648,0.9602649006622517,0.07947019867549669,0.046357615894039736,0.9668874172185431,0.11258278145695365,44,60,102,97,15,21,7,140,145,6,135
00-0030521,J.Hunter,BUF,BUF,2016,WR,12,82,0.3169,8,8,4.34,4,0.0606,189,10,0.429,0.25,1.5,16.73,20,-1.54,0.444,0.36774193548387096,0.71698113207547165,0.12264150943396226,0.14150943396226415,0.8979591836734694,0.8716216216216216,0.01935483870967742,0.9419354838709677,0.0064516129032258064,0.5974025974025974,0.09032258064516129,99,31,94,92,16,19,153,10,153,63,142
00-0029000,C.Beasley,BUF,BUF,2021,WR,16,83,0.4779,8,8,6.19,1,0.1771,695,82,0,0.088,3.88,5.63,72.842,-0.34,0.4,0.38095238095238093,0.18791946308724833,0.7516778523489933,0.6241610738255033,0,0.050955414012738856,0.9285714285714286,0.05357142857142857,0.8809523809523809,0.44642857142857145,0.20833333333333334,105,120,38,57,129,150,13,160,21,89,134
00-0032775,D.Robinson,KC,KC,2020,WR,16,83,0.476,8,8,20.57,3,0.0899,466,45,0.167,0.203,4.22,9.14,76.236,0.49,0.444,0.6303030303030303,0.40268456375838924,0.2953020134228188,0.2953020134228188,0.36363636363636365,0.5949367088607594,0.9636363636363636,0.32727272727272727,0.8909090909090909,0.46060606060606063,0.6,62,90,106,106,97,65,7,112,19,88,67
00-0030663,W.Snead,BAL,BAL,2019,WR,16,83,0.4322,8,8,16.2,2,0.0985,339,31,0.429,0.109,3.59,7.89,67.065,1.33,0.455,0.6627218934911243,0.3007518796992481,0.3383458646616541,0.2556390977443609,0.8235294117647058,0.12578616352201258,0.9230769230769231,0.14792899408284024,0.7455621301775148,0.5357142857142857,0.8323353293413174,58,94,88,99,28,139,14,145,44,79,29
00-0031544,A.Cooper,BUF,BUF,2024,WR,8,83,0.4243,8,8,12.23,3,0.125,304,20,0.6,0.153,2.69,12.52,49.927,-0.43,0.333,0.5,0.6793893129770993,0.4351145038167939,0.4961832061068702,0.903448275862069,0.2867132867132867,0.35526315789473684,0.7236842105263158,0.11842105263157894,0.2565789473684211,0.17105263157894737,77,43,75,67,13,102,98,42,134,111,126
00-0038544,Q.Johnston,LAC,LAC,2023,WR,17,83,0.4178,8,8,7.06,2,0.0993,431,38,0.25,0.164,2.52,12.74,53.545,1.14,0.333,0.4863013698630137,0.34285714285714286,0.42142857142857143,0.40714285714285714,0.5111111111111111,0.40714285714285714,0.2328767123287671,0.7054794520547946,0.22602739726027396,0.27586206896551724,0.7172413793103448,76,90,82,84,64,84,113,44,114,104,42
00-0026035,D.Amendola,MIA,MIA,2018,WR,15,83,0.3969,8,8,-2.74,1,0.1649,575,59,0,0.114,3.31,6.93,71.339,-0.3,0.348,0.14375,0.12396694214876033,0.6611570247933884,0.48760330578512395,0,0.1858974358974359,0.81875,0.125,0.80625,0.3125,0.16981132075471697,138,107,42,63,136,128,30,141,32,110,133
00-0033871,C.Davis,TEN,TEN,2017,WR,11,83,0.3731,8,8,-19.74,0,0.1757,375,34,0,0.154,2.57,12.08,53.147,0.18,0.312,0.013245033112582781,0,0.6929824561403509,0.4298245614035088,0,0.4154929577464789,0.5099337748344371,0.5761589403973509,0.33774834437086093,0.2781456953642384,0.4768211920529801,150,102,36,66,118,83,75,65,101,110,80
00-0036268,L.Shenault,CAR,CAR,2022,WR,13,83,0.363,8,8,10.33,1,0.0894,272,27,0,0.094,3.92,1.46,83.333,1.11,0.25,0.5100671140939598,0.17272727272727273,0.2545454545454545,0.20909090909090908,0,0.09027777777777778,0.9395973154362416,0,0.9932885906040269,0.1476510067114094,0.7516778523489933,74,92,83,88,110,132,10,150,2,119,38
00-0032054,B.Perriman,BAL,BAL,2016,WR,16,83,0.3081,8,8,-4.12,3,0.0931,499,33,0.25,0.182,2.44,15.83,44.688,-0.99,0.375,0.10967741935483871,0.3584905660377358,0.25471698113207547,0.32075471698113206,0.564625850340136,0.6013513513513513,0.3741935483870968,0.9032258064516129,0.13548387096774195,0.36363636363636365,0.23870967741935484,139,68,80,73,60,60,98,16,135,99,119
00-0036247,F.Swain,SEA,SEA,2021,WR,17,84,0.4729,8,8,12.29,4,0.0756,343,25,0.2,0.146,5.91,8.41,83.333,2.3,0.2,0.5833333333333334,0.5302013422818792,0.2751677852348993,0.24832214765100671,0.453416149068323,0.28662420382165604,0.9940476190476191,0.24404761904761904,0.9702380952380952,0.11904761904761904,0.9345238095238095,71,70,109,113,85,113,2,128,6,143,12
00-0034104,C.Sims,WAS,WAS,2020,WR,14,84,0.4717,8,8,19.66,1,0.0734,477,32,0,0.25,3.37,10.63,64.557,1.89,0.615,0.6181818181818182,0.1610738255033557,0.18791946308724833,0.3959731543624161,0,0.7848101265822784,0.7818181818181819,0.47878787878787876,0.5212121212121212,0.8909090909090909,0.9454545454545454,64,125,122,91,130,33,37,87,80,19,10
00-0033375,T.Patrick,DET,DET,2024,WR,16,84,0.4234,8,8,19.75,3,0.0815,396,33,0.333,0.2,3.78,8.91,67.857,-0.05,0.444,0.618421052631579,0.4198473282442748,0.22900763358778625,0.32061068702290074,0.6620689655172414,0.5524475524475524,0.875,0.27631578947368424,0.6776315789473685,0.5657894736842105,0.3355263157894737,59,77,102,90,46,62,20,111,50,67,102
00-0031547,D.Parker,NE,NE,2023,WR,13,84,0.4161,8,8,1.02,0,0.1244,394,33,NA,0.2,2.4,9.16,69.907,0.59,0.353,0.3150684931506849,0,0.5285714285714286,0.4785714285714286,NA,0.5857142857142857,0.15753424657534246,0.2876712328767123,0.8082191780821918,0.35172413793103446,0.5862068965517241,101,119,67,74,138,58,124,105,29,94,61
00-0032208,P.Dorsett,NE,NE,2019,WR,14,84,0.4142,8,8,11.3,5,0.097,397,29,0.091,0.182,2.98,13.25,50.829,-2.01,0.438,0.5621301775147929,0.6842105263157895,0.3157894736842105,0.40601503759398494,0.3006535947712418,0.4591194968553459,0.6627218934911243,0.7396449704142012,0.17751479289940827,0.4880952380952381,0.011976047904191617,75,43,91,79,108,86,57,44,139,86,165
00-0026345,P.Garcon,SF,SF,2018,WR,8,84,0.3882,8,8,4.82,1,0.1667,286,24,0,0.149,2.79,8.38,51.296,-0.28,0.4,0.36875,0.21487603305785125,0.6694214876033058,0.4214876033057851,0,0.32051282051282054,0.475,0.2375,0.15,0.46875,0.1761006289308176,102,90,41,71,132,106,85,123,137,85,132
00-0033292,T.Taylor,SF,SF,2017,WR,15,84,0.3711,8,8,11.48,2,0.0979,430,43,0.25,0.115,2.61,6.46,73.611,-0.37,0.474,0.6158940397350994,0.3508771929824561,0.2807017543859649,0.32456140350877194,0.5390070921985816,0.15492957746478872,0.5364238410596026,0.09271523178807947,0.9205298013245033,0.7483443708609272,0.23841059602649006,59,73,82,78,57,121,71,138,13,38,116
00-0034487,T.Sherfield,MIA,MIA,2022,WR,17,84,0.3592,8,8,6.54,3,0.0823,417,30,0.125,0.196,2.47,12.86,55.765,1.23,0.368,0.3691275167785235,0.38181818181818183,0.19090909090909092,0.2545454545454545,0.32142857142857145,0.5416666666666666,0.22818791946308725,0.7718120805369127,0.2684563758389262,0.33557046979865773,0.785234899328859,95,68,90,83,94,67,116,35,110,100,33
