fantasy_player_id,fantasy_player_name,team,posteam,season,player_position,numGames,myRankNum,myRank,rbTier,tier,totalEPA,totalTD,run_share,YPG,EPA_rank,td_rank,run_rank,YPG_rank,tgt_share,conversion,explosive_rate,third_down_rate,avg_eff,avg_RYOE_perAtt,tgt_rank,third_rank,conversion_rank,explosive_rank,RYOE_rank,eff_rank,EPA_rank_num,td_rank_num,run_rank_num,tgt_rank_num,YPG_rank_num,third_rank_num,conversion_rank_num,explosive_rank_num,RYOE_rank_num,eff_rank_num
00-0037525,J.Mason,SF,SF,2023,RB,11,28,0.559,7,7,6.41,3,0.0842,18.7,0.9204545454545454,0.5064935064935064,0.012987012987012988,0.16883116883116883,0.007677543186180422,0.4,0.075,0.75,2.6331884057971022,3.4863477428723413,0.03896103896103896,0.9186046511627907,0.9761904761904762,0.918918918918919,0.9886363636363636,1,8,39,77,75,65,7,2,7,2,1
00-0033906,A.Kamara,NO,NO,2019,RB,14,28,0.5534,7,7,-17.95,6,0.5229,56.9,0.22448979591836735,0.5185185185185185,0.7160493827160493,0.6790123456790124,0.18653846153846154,0.148,0.05847953216374269,0.2,4.120010053656767,0.22880795207924554,0.9876543209876543,0.12903225806451613,0.4536082474226804,0.7865168539325843,0.5714285714285714,0.5510204081632653,77,38,24,2,27,81,54,20,43,45
00-0034184,G.Edwards,BAL,BAL,2022,RB,9,28,0.5384,7,7,-1.04,3,0.301,48.1,0.6086956521739131,0.36666666666666664,0.3333333333333333,0.4666666666666667,0.007434944237918215,0.214,0.05747126436781609,0.7272727272727273,3.4853337218337215,1.0863408541631092,0.03333333333333333,0.8681318681318682,0.7386363636363636,0.6835443037974683,0.8913043478260869,0.8043478260869565,37,37,41,59,33,13,22,26,11,19
00-0033699,A.Ekeler,LAC,LAC,2018,RB,14,28,0.535,7,7,21.88,6,0.3064,39.6,0.9431818181818182,0.5571428571428572,0.4142857142857143,0.5285714285714286,0.11324786324786325,0.188,0.10377358490566038,0.2222222222222222,5.1087362568618016,-1.1658730983873289,0.7857142857142857,0.11904761904761904,0.5411764705882353,0.9342105263157895,0.056818181818181816,0.1590909090909091,6,30,42,16,34,73,40,6,84,75
00-0028087,D.Lewis,NE,NE,2016,RB,7,28,0,7,7,-1.63,0,0.3153,40.4,0.7096774193548387,0,0.42857142857142855,0.6190476190476191,0.08759124087591241,0,0.015625,0.6666666666666666,4.2503835147789735,NA,0.6190476190476191,0.8089887640449438,0,0.07142857142857142,NA,0.5483870967741935,28,58,37,25,25,12,76,79,79,43
00-0028011,S.Ridley,PIT,PIT,2017,RB,NA,28,0,7,7,-1.94,1,0,0,0.6931818181818182,NA,NA,NA,NA,0.2,0.11538461538461539,0,3.644375,NA,NA,0,0.6666666666666666,1,NA,0.8409090909090909,28,77,77,77,77,86,30,1,1,15
00-0035311,M.Gaskin,MIA,MIA,2020,RB,10,29,0.5999,8,8,-6.68,5,0.5525,58.4,0.375,0.7448979591836735,0.826530612244898,0.826530612244898,0.12702702702702703,0.083,0.035211267605633804,0.2631578947368421,3.745437654542909,0.05351708044041498,0.9387755102040817,0.1565217391304348,0.23931623931623933,0.2692307692307692,0.49166666666666664,0.6916666666666667,76,26,18,7,18,98,90,77,62,38
00-0035250,D.Singletary,BUF,BUF,2021,RB,17,29,0.5946,8,8,-6.13,8,0.4282,51.2,0.47619047619047616,0.6888888888888889,0.5444444444444444,0.6888888888888889,0.0728862973760933,0.15,0.06914893617021277,0.5,4.2206728195487075,-0.08719217705253314,0.5444444444444444,0.3564356435643564,0.45714285714285713,0.8333333333333334,0.5047619047619047,0.47619047619047616,56,29,42,42,29,57,58,16,53,56
00-0038797,Em.Wilson,GB,GB,2024,RB,17,29,0.5632,8,8,5.7,5,0.1992,29.5,0.8095238095238095,0.4342105263157895,0.25,0.3815789473684211,0.027722772277227723,0.214,0.06796116504854369,0.7272727272727273,3.7284789041935524,0.6167005865163253,0.2631578947368421,0.8809523809523809,0.7831325301204819,0.8767123287671232,0.7142857142857143,0.7380952380952381,17,44,58,57,48,11,19,10,25,23
00-0037256,R.White,TB,TB,2023,RB,17,29,0.5552,8,8,-21.77,9,0.6523,58.2,0.22727272727272727,0.7402597402597403,0.922077922077922,0.7272727272727273,0.11456628477905073,0.154,0.022058823529411766,0.5,4.236337273622136,-0.45920490334867364,0.8571428571428571,0.47674418604651164,0.5714285714285714,0.17567567567567569,0.2840909090909091,0.4772727272727273,69,20,7,12,22,33,37,62,64,47
00-0025394,A.Peterson,WAS,WAS,2019,RB,15,29,0.5498,8,8,-26.75,5,0.6224,59.9,0.09183673469387756,0.37037037037037035,0.8765432098765432,0.7160493827160493,0.04722792607802875,0.208,0.05687203791469194,0.5714285714285714,4.2763180918705634,0.4936838406979563,0.4074074074074074,0.6559139784946236,0.6597938144329897,0.7528089887640449,0.7040816326530612,0.3673469387755102,90,50,11,49,24,31,34,23,30,63
00-0036414,C.Akers,LA,LA,2022,RB,15,29,0.5368,8,8,-9.13,7,0.5341,52.4,0.33695652173913043,0.6833333333333333,0.7833333333333333,0.55,0.03468208092485549,0.25,0.03723404255319149,0.7777777777777778,4.0492668697727305,0.022593400890518027,0.2,0.9230769230769231,0.8181818181818182,0.2911392405063291,0.42391304347826086,0.4891304347826087,62,20,14,49,28,8,15,57,54,48
00-0030874,Dam. Williams,KC,KC,2018,RB,13,29,0.5306,8,8,9.33,6,0.133,19.7,0.8181818181818182,0.6,0.1,0.14285714285714285,0.03940886699507389,0.4,0.12,0.5,3.636909925044753,0.6325795923869978,0.2714285714285714,0.5476190476190477,0.9764705882352941,0.9736842105263158,0.7840909090909091,0.8409090909090909,17,28,64,52,61,32,2,3,20,15
00-0026144,D.McFadden,DAL,DAL,2016,RB,NA,29,0,8,8,-2.37,0,0,0,0.6989247311827957,NA,NA,NA,NA,0,0.08333333333333333,0.6666666666666666,0.7434693877551022,NA,NA,0.8089887640449438,0,0.8333333333333334,NA,1,29,72,72,72,72,15,77,15,15,1
00-0033308,M.Breida,SF,SF,2017,RB,16,29,0,8,8,-2.07,3,0.2638,29.1,0.6818181818181818,0.22535211267605634,0.3380281690140845,0.36619718309859156,0.05555555555555555,0,0.02857142857142857,0.4,4.401018787385147,NA,0.3380281690140845,0.3333333333333333,0,0.20987654320987653,NA,0.4659090909090909,29,55,48,48,46,57,80,65,65,48
00-0031687,R.Mostert,SF,SF,2020,RB,8,30,0.5993,8,8,-5.23,4,0.4664,65.1,0.43333333333333335,0.7448979591836735,0.7040816326530612,0.8673469387755102,0.06129032258064516,0.091,0.04807692307692308,0.3333333333333333,4.2800553177360845,0.0946704802245657,0.5612244897959183,0.1826086956521739,0.27350427350427353,0.5673076923076923,0.525,0.325,69,25,30,44,14,90,86,46,58,82
00-0030578,C.Patterson,ATL,ATL,2021,RB,16,30,0.5937,8,8,3.61,12,0.4158,38.6,0.819047619047619,0.9,0.5333333333333333,0.4777777777777778,0.11937716262975778,0.182,0.0196078431372549,0.4444444444444444,4.578385633771306,0.27948245088070683,0.9222222222222223,0.32673267326732675,0.6857142857142857,0.08888888888888889,0.7238095238095238,0.24761904761904763,20,8,43,8,48,69,33,83,30,80
00-0038951,S.Tucker,TB,TB,2024,RB,12,30,0.5598,8,8,17.55,3,0.1062,25.7,0.9166666666666666,0.3684210526315789,0.07894736842105263,0.3026315789473684,0.01957585644371941,0.4,0.08,0.5714285714285714,2.33889705882353,3.950916421029563,0.17105263157894737,0.5714285714285714,0.9879518072289156,0.958904109589041,0.9880952380952381,0.9880952380952381,8,47,71,64,54,36,2,4,2,2
00-0038542,B.Robinson,ATL,ATL,2023,RB,17,30,0.5406,8,8,-39.62,8,0.4163,57.4,0.07954545454545454,0.6753246753246753,0.5714285714285714,0.7142857142857143,0.15114235500878734,0.174,0.04672897196261682,0.3333333333333333,4.718303632573324,0.4469384826171574,0.974025974025974,0.19767441860465115,0.6666666666666666,0.6216216216216216,0.7613636363636364,0.2840909090909091,82,26,34,3,23,64,29,29,22,64
00-0033553,J.Conner,PIT,PIT,2019,RB,10,30,0.5383,8,8,-5.58,7,0.5498,46.4,0.46938775510204084,0.8765432098765432,0.7283950617283951,0.5432098765432098,0.10410958904109589,0.286,0.05172413793103448,0.2,4.688832807217154,-0.548467424327115,0.8148148148148148,0.12903225806451613,0.8556701030927835,0.5280898876404494,0.23469387755102042,0.17346938775510204,53,11,23,16,38,82,14,43,76,82
00-0032187,D.Johnson,ARI,ARI,2018,RB,16,30,0.5243,8,8,-66.35,11,0.7443,58.9,0,0.8,0.9571428571428572,0.7285714285714285,0.1386861313868613,0.233,0.019305019305019305,0.4,4.135985289726846,-0.26439597307311064,0.8571428571428571,0.3333333333333333,0.7764705882352941,0.02631578947368421,0.38636363636363635,0.5454545454545454,89,15,4,11,20,52,20,75,55,41
00-0033045,E.Elliott,DAL,DAL,2022,RB,15,30,0.5222,8,8,-15.38,12,0.5022,58.4,0.21739130434782608,0.9333333333333333,0.6833333333333333,0.6833333333333333,0.045364891518737675,0.308,0.03463203463203463,0.6666666666666666,4.292495469919098,-0.36502149279879975,0.36666666666666664,0.7692307692307693,0.9204545454545454,0.25316455696202533,0.1956521739130435,0.29347826086956524,73,5,20,39,20,16,8,60,75,66
00-0032972,D.Booker,DEN,DEN,2017,RB,13,30,0,8,8,-2.14,1,0.2244,23,0.6704545454545454,0.08450704225352113,0.22535211267605634,0.22535211267605634,0.07436399217221135,0.059,0.012658227848101266,0.6363636363636364,4.156602870813397,NA,0.5070422535211268,0.735632183908046,0.25287356321839083,0.024691358024691357,NA,0.5795454545454546,30,65,56,36,56,24,65,80,80,38
00-0032257,D.Johnson,CLE,CLE,2016,RB,16,30,0,8,8,-2.43,0,0.2098,22.4,0.6559139784946236,0,0.1111111111111111,0.12698412698412698,0.11653543307086614,0.143,0.0958904109589041,0.2857142857142857,2.7527536231884056,NA,0.7619047619047619,0.14606741573033707,0.3695652173913043,0.8809523809523809,NA,0.9032258064516129,30,59,54,13,53,73,52,8,8,7
00-0030513,L.Murray,NO,NO,2020,RB,15,31,0.5981,8,8,7.23,5,0.3274,43.7,0.875,0.5204081632653061,0.45918367346938777,0.5204081632653061,0.050387596899224806,0.12,0.03424657534246575,0.9166666666666666,3.3193606690040247,0.41528912976130566,0.35714285714285715,0.8956521739130435,0.3247863247863248,0.2403846153846154,0.65,0.8666666666666667,16,44,54,64,48,13,80,80,43,17
00-0036567,E.Mitchell,SF,SF,2021,RB,11,31,0.5935,8,8,-11.38,6,0.6489,87.5,0.3142857142857143,0.7222222222222222,0.9333333333333333,0.9555555555555556,0.06097560975609756,0.19,0.03864734299516908,0,4.325727020806652,0.10678582050449119,0.45555555555555555,0,0.7047619047619048,0.5,0.6476190476190476,0.34285714285714286,73,26,7,50,5,97,32,46,38,70
00-0033699,A.Ekeler,WAS,WAS,2024,RB,12,31,0.5491,8,8,18.8,4,0.2271,30.6,0.9285714285714286,0.4868421052631579,0.3026315789473684,0.4473684210526316,0.10406091370558376,0.15,0.05194805194805195,0.6,4.246401515151515,-0.3688539038707716,0.868421052631579,0.6428571428571429,0.4819277108433735,0.684931506849315,0.2976190476190476,0.4523809523809524,7,39,54,11,43,29,44,24,60,47
00-0039032,T.Spears,TEN,TEN,2023,RB,17,31,0.5341,8,8,-2.1,4,0.2331,26.6,0.7386363636363636,0.4155844155844156,0.33766233766233766,0.37662337662337664,0.12612612612612611,0.182,0.07,0.45,3.470607505518764,-0.44961088863092213,0.8961038961038961,0.43023255813953487,0.7023809523809523,0.8783783783783784,0.3181818181818182,0.8863636363636364,24,44,52,9,49,50,25,10,61,11
00-0030513,L.Murray,NO,NO,2019,RB,16,31,0.5307,8,8,-4.72,6,0.3773,39.8,0.5102040816326531,0.43209876543209874,0.5308641975308642,0.49382716049382713,0.07142857142857142,0.13,0.0547945205479452,0.6666666666666666,3.8370863962791226,-0.3356971513073054,0.6790123456790124,0.8064516129032258,0.4329896907216495,0.7078651685393258,0.29591836734693877,0.6938775510204082,49,45,39,27,42,18,56,27,70,31
00-0033556,T.Cohen,CHI,CHI,2018,RB,16,31,0.5107,8,8,3.21,9,0.2195,27.8,0.7159090909090909,0.6857142857142857,0.2714285714285714,0.3142857142857143,0.1657559198542805,0.167,0.09090909090909091,0.36363636363636365,4.562699515553288,-0.5591799768882364,0.9285714285714286,0.2976190476190476,0.4823529411764706,0.8947368421052632,0.22727272727272727,0.3522727272727273,26,21,52,6,49,60,44,9,69,58
00-0033925,D.Foreman,CAR,CAR,2022,RB,17,31,0.4969,8,8,-6.9,6,0.425,53.9,0.42391304347826086,0.4166666666666667,0.5666666666666667,0.6,0.018329938900203666,0.139,0.058823529411764705,0.3076923076923077,4.47019664794556,0.6547179666933919,0.08333333333333333,0.16483516483516483,0.5,0.6962025316455697,0.7934782608695652,0.2391304347826087,54,36,27,56,25,77,45,25,20,71
00-0032741,P.Barber,TB,TB,2017,RB,13,31,0,8,8,-4.31,3,0.2798,32.5,0.6590909090909091,0.323943661971831,0.38028169014084506,0.4084507042253521,0.029411764705882353,0.143,0.027777777777777776,1,3.775589740828317,NA,0.14084507042253522,0.9425287356321839,0.4827586206896552,0.19753086419753085,NA,0.7727272727272727,31,49,45,62,43,2,42,66,66,21
00-0032257,D.Johnson Jr.,CLE,CLE,2016,RB,16,31,0,8,8,-2.43,0,0.2098,22.4,0.6559139784946236,0,0.1111111111111111,0.12698412698412698,0.11653543307086614,0.143,0.0958904109589041,0.2857142857142857,2.7527536231884056,NA,0.7619047619047619,0.14606741573033707,0.3695652173913043,0.8809523809523809,NA,0.9032258064516129,31,60,55,14,54,74,53,9,9,8
00-0033856,L.Fournette,TB,TB,2020,RB,13,32,0.5961,8,8,-2.92,6,0.366,28.2,0.5166666666666667,0.7244897959183674,0.4897959183673469,0.37755102040816324,0.08545454545454545,0.25,0.041237113402061855,0.8,3.6398871874761385,0.8348587031944825,0.6938775510204082,0.8434782608695652,0.6752136752136753,0.38461538461538464,0.9,0.7333333333333333,59,28,51,31,62,19,37,65,13,33
00-0035243,M.Sanders,PHI,PHI,2021,RB,12,32,0.5785,8,8,-5.31,0,0.3887,63,0.4857142857142857,0,0.5111111111111111,0.8555555555555555,0.08436724565756824,0,0.07971014492753623,0.6,3.506552891002962,0.24591012356495365,0.6222222222222222,0.5742574257425742,0,0.9333333333333333,0.7142857142857143,0.8952380952380953,55,84,45,35,14,40,91,7,31,12
00-0036893,N.Harris,PIT,PIT,2024,RB,17,32,0.5454,8,8,-12.73,6,0.5067,61.4,0.32142857142857145,0.5131578947368421,0.7105263157894737,0.75,0.08775137111517367,0.098,0.04182509505703422,0.5555555555555556,4.70167267468835,0.06088534514056481,0.7236842105263158,0.5119047619047619,0.26506024096385544,0.4931506849315068,0.4642857142857143,0.27380952380952384,58,36,23,22,20,38,62,38,46,62
00-0036555,C.Hubbard,CAR,CAR,2023,RB,17,32,0.5328,8,8,-32.26,6,0.5372,53.1,0.125,0.5844155844155844,0.7792207792207793,0.6623376623376623,0.06758832565284179,0.139,0.037815126050420166,0.5185185185185185,4.066890071390006,0.2505815611618344,0.5324675324675324,0.686046511627907,0.4880952380952381,0.4189189189189189,0.625,0.5454545454545454,78,33,18,37,27,28,44,44,34,41
00-0034432,B.Scarbrough,DET,DET,2019,RB,6,32,0.5265,8,8,-13.8,1,0.5779,62.8,0.2857142857142857,0.2222222222222222,0.7777777777777778,0.7283950617283951,0.018779342723004695,0.167,0.056179775280898875,0.8,3.7955535989916664,-0.4352184468653864,0.16049382716049382,0.8602150537634409,0.4948453608247423,0.7415730337078652,0.2653061224489796,0.7142857142857143,71,64,19,69,23,13,49,24,73,29
00-0032780,J.Howard,CHI,CHI,2018,RB,16,32,0.5104,8,8,-27.6,9,0.5543,58.4,0.09090909090909091,0.6857142857142857,0.8428571428571429,0.7142857142857143,0.04918032786885246,0.265,0.04,0.47619047619047616,4.073177911299788,-0.4811234717360009,0.42857142857142855,0.5357142857142857,0.8823529411764706,0.3157894736842105,0.3181818181818182,0.5568181818181818,81,23,12,41,21,40,11,53,61,40
00-0036265,A.Dillon,GB,GB,2022,RB,17,32,0.4766,8,8,-3.55,7,0.4218,45.3,0.5108695652173914,0.5833333333333334,0.55,0.43333333333333335,0.07226890756302522,0.214,0.03225806451612903,0.6111111111111112,3.9062067356479866,-0.21543633083007654,0.5166666666666667,0.7472527472527473,0.7386363636363636,0.21518987341772153,0.2608695652173913,0.6086956521739131,46,25,28,30,35,24,23,63,69,37
00-0032257,D.Johnson,CLE,CLE,2016,RB,16,32,0,8,8,-2.43,0,0.2098,22.4,0.6559139784946236,0,0.1111111111111111,0.12698412698412698,0.11653543307086614,0.143,0.0958904109589041,0.2857142857142857,2.7527536231884056,NA,0.7619047619047619,0.14606741573033707,0.3695652173913043,0.8809523809523809,NA,0.9032258064516129,32,61,56,15,55,75,54,10,10,9
00-0032209,T.Yeldon,JAX,JAX,2017,RB,10,32,0,8,8,-4.32,2,0.1546,25.3,0.6477272727272727,0.28169014084507044,0.04225352112676056,0.2535211267605634,0.11021505376344086,0.125,0.061224489795918366,0.25,3.8339024390243903,NA,0.7183098591549296,0.1724137931034483,0.39080459770114945,0.8395061728395061,NA,0.7159090909090909,32,51,69,21,54,73,54,14,14,26
00-0035243,M.Sanders,PHI,PHI,2020,RB,12,33,0.593,8,8,-20.35,8,0.5437,72.6,0.09166666666666666,0.826530612244898,0.7959183673469388,0.9387755102040817,0.10358565737051793,0.138,0.03571428571428571,0.5555555555555556,3.9217590136206795,-0.08329912922230404,0.8469387755102041,0.4782608695652174,0.37606837606837606,0.28846153846153844,0.425,0.5166666666666667,110,16,21,16,7,60,74,75,70,59
00-0036893,N.Harris,PIT,PIT,2021,RB,17,33,0.5735,8,8,-24.16,10,0.7733,70.6,0.09523809523809523,0.7444444444444445,0.9888888888888889,0.9222222222222223,0.13352272727272727,0.207,0.029315960912052116,0.5454545454545454,4.745115773424379,-0.43808631907713125,0.9555555555555556,0.4752475247524752,0.7714285714285715,0.23333333333333334,0.26666666666666666,0.17142857142857143,96,24,2,5,8,53,25,70,78,88
00-0037267,J.Ford,CLE,CLE,2024,RB,14,33,0.5442,8,8,0.14,3,0.319,40.4,0.6785714285714286,0.3157894736842105,0.4473684210526316,0.5657894736842105,0.07202680067001675,0.2,0.0673076923076923,0.25,4.020711645271522,0.995613728424754,0.5263157894736842,0.11904761904761904,0.7349397590361446,0.821917808219178,0.8214285714285714,0.5476190476190477,28,53,43,37,34,73,23,12,16,39
00-0035700,J.Jacobs,LV,LV,2023,RB,13,33,0.5268,8,8,-44.72,6,0.7952,61.9,0.022727272727272728,0.6493506493506493,1,0.8311688311688312,0.11894273127753303,0.132,0.02145922746781116,0.4,4.300636593364995,-0.4569149652893335,0.8831168831168831,0.36046511627906974,0.4523809523809524,0.14864864864864866,0.29545454545454547,0.45454545454545453,87,28,1,10,14,55,47,64,63,49
00-0034681,C.Edmonds,ARI,ARI,2019,RB,10,33,0.5262,8,8,0.22,5,0.1875,30.3,0.6938775510204082,0.654320987654321,0.16049382716049382,0.25925925925925924,0.04276985743380855,0.286,0.08333333333333333,0.5,4.603174603174603,0.7617728534987843,0.3950617283950617,0.43010752688172044,0.8556701030927835,0.9325842696629213,0.8673469387755102,0.22448979591836735,31,28,69,50,61,49,13,7,14,77
00-0023500,F.Gore,MIA,MIA,2018,RB,14,33,0.5099,8,8,2.96,1,0.4921,51.6,0.7045454545454546,0.07142857142857142,0.6714285714285714,0.6142857142857143,0.035955056179775284,0,0.038461538461538464,0.4,3.247479464095698,0.5354309706171233,0.21428571428571427,0.3333333333333333,0,0.2894736842105263,0.7386363636363636,0.9431818181818182,27,66,24,56,28,53,78,55,24,6
00-0033906,A.Kamara,NO,NO,2022,RB,15,33,0.4745,8,8,-44.45,5,0.5466,59.8,0.010869565217391304,0.36666666666666664,0.8333333333333334,0.7166666666666667,0.16279069767441862,0.08,0.026905829596412557,0.5882352941176471,4.009595709405342,-0.04524247702318532,0.9666666666666667,0.6813186813186813,0.23863636363636365,0.11392405063291139,0.41304347826086957,0.5108695652173914,92,39,11,3,18,30,67,71,55,46
00-0032257,D.Johnson Jr.,CLE,CLE,2016,RB,16,33,0,8,8,-2.43,0,0.2098,22.4,0.6559139784946236,0,0.1111111111111111,0.12698412698412698,0.11653543307086614,0.143,0.0958904109589041,0.2857142857142857,2.7527536231884056,NA,0.7619047619047619,0.14606741573033707,0.3695652173913043,0.8809523809523809,NA,0.9032258064516129,33,62,57,16,56,76,55,11,11,10
00-0027966,M.Ingram,NO,NO,2017,RB,16,33,0,8,8,-5.58,12,0.5412,70.2,0.6363636363636364,0.9154929577464789,0.8028169014084507,0.8873239436619719,0.12839059674502712,0.273,0.06086956521739131,0.47058823529411764,3.8405464558864617,NA,0.8028169014084507,0.3793103448275862,0.8390804597701149,0.8148148148148148,NA,0.7045454545454546,33,7,15,15,9,55,15,16,16,27
00-0033045,E.Elliott,DAL,DAL,2020,RB,15,34,0.5916,8,8,-46.15,10,0.602,65.3,0,0.826530612244898,0.9387755102040817,0.8775510204081632,0.11145510835913312,0.13,0.02040816326530612,0.625,3.8552589186116664,0.00587629175685468,0.8979591836734694,0.5565217391304348,0.3504273504273504,0.11538461538461539,0.475,0.575,121,18,7,11,13,47,76,93,64,52
00-0033925,D.Foreman,TEN,TEN,2021,RB,9,34,0.5612,8,8,-4.79,3,0.4716,62.9,0.49523809523809526,0.5444444444444444,0.6333333333333333,0.8444444444444444,0.03754266211604096,0.091,0.03759398496240601,0.5555555555555556,4.1691558189008715,-0.2431639701112704,0.25555555555555554,0.49504950495049505,0.23809523809523808,0.4666666666666667,0.41904761904761906,0.5333333333333333,54,42,34,68,15,52,81,49,62,50
00-0035261,T.Pollard,TEN,TEN,2024,RB,16,34,0.5432,8,8,-40.62,5,0.6244,67.6,0,0.4605263157894737,0.9078947368421053,0.8421052631578947,0.10401459854014598,0.088,0.04980842911877394,0.4,4.200654216763738,0.03765574406329175,0.8552631578947368,0.2619047619047619,0.1927710843373494,0.6164383561643836,0.44047619047619047,0.4642857142857143,85,42,8,12,13,62,68,29,48,46
00-0035243,M.Sanders,PHI,PHI,2019,RB,16,34,0.5245,8,8,4.66,6,0.4004,51.1,0.7857142857142857,0.43209876543209874,0.654320987654321,0.6049382716049383,0.0967741935483871,0.074,0.03910614525139665,0.5625,4.394145913043948,-0.5961638990483468,0.8024691358024691,0.6344086021505376,0.20618556701030927,0.21348314606741572,0.20408163265306123,0.29591836734693877,22,44,29,17,33,35,78,71,79,70
00-0037276,T.Chandler,MIN,MIN,2023,RB,13,34,0.5239,8,8,4.64,3,0.2636,35.5,0.8977272727272727,0.4025974025974026,0.38961038961038963,0.4805194805194805,0.03698224852071006,0.273,0.049019607843137254,0.25,3.817990935950339,-0.12339238133157812,0.3246753246753247,0.09302325581395349,0.8809523809523809,0.7297297297297297,0.48863636363636365,0.7045454545454546,10,47,48,53,41,76,11,21,46,27
